step,value
9775,1.200224757194519
9776,1.094102144241333
9777,1.115111231803894
9778,1.1503913402557373
9779,1.161354899406433
9780,1.111096978187561
9781,1.1247411966323853
9782,1.2289732694625854
9783,1.091567873954773
9784,1.2190922498703003
9785,1.1231886148452759
9786,1.1417067050933838
9787,1.2082035541534424
9788,1.1352232694625854
9789,1.0816878080368042
9790,1.0271329879760742
9791,1.0728708505630493
9792,1.0560065507888794
9793,1.0080821514129639
9794,1.1994061470031738
9795,1.2605445384979248
9796,1.0910497903823853
9797,1.12056303024292
9798,1.1902273893356323
9799,1.1353870630264282
9800,1.0572303533554077
9801,1.1541186571121216
9802,1.1948421001434326
9803,1.1657098531723022
9804,1.0431352853775024
9805,1.2646763324737549
9806,1.1515179872512817
9807,1.0518122911453247
9808,0.9636366963386536
9809,1.2036232948303223
9810,1.165177822113037
9811,1.0600495338439941
9812,1.2173093557357788
9813,1.1879754066467285
9814,0.9981497526168823
9815,1.2168018817901611
9816,1.0793428421020508
9817,1.1779402494430542
9818,1.1989130973815918
9819,1.1824414730072021
9820,1.03315269947052
9821,1.0793650150299072
9822,1.0804544687271118
9823,1.1467597484588623
9824,0.9122110605239868
9825,1.1612043380737305
9826,1.197186827659607
9827,1.0773857831954956
9828,1.1656054258346558
9829,1.2239091396331787
9830,1.0924264192581177
9831,0.9992702007293701
9832,0.9918415546417236
9833,1.0266499519348145
9834,1.1603151559829712
9835,1.0156738758087158
9836,1.0511170625686646
9837,1.0773472785949707
9838,1.0896353721618652
9839,1.2478322982788086
9840,1.0938829183578491
9841,0.9053152799606323
9842,1.0993597507476807
9843,1.2095650434494019
9844,1.1115992069244385
9845,1.0064736604690552
9846,1.2401045560836792
9847,1.1668925285339355
9848,1.1930627822875977
9849,1.0606802701950073
9850,1.1551145315170288
9851,1.2015326023101807
9852,1.1165398359298706
9853,1.0019553899765015
9854,1.1053189039230347
9855,1.2046245336532593
9856,1.1911118030548096
9857,1.1005566120147705
9858,1.022326111793518
9859,1.2023897171020508
9860,1.2413281202316284
9861,1.0628043413162231
9862,1.0899454355239868
9863,1.1213655471801758
9864,1.1054291725158691
9865,1.2710542678833008
9866,1.1548676490783691
9867,1.113755464553833
9868,1.0522676706314087
9869,1.2696515321731567
9870,1.1649595499038696
9871,1.0667284727096558
9872,1.0919405221939087
9873,1.1349961757659912
9874,1.213454008102417
9875,1.1725245714187622
9876,1.2621210813522339
9877,1.2176514863967896
9878,1.1375306844711304
9879,1.0798282623291016
9880,0.8797697424888611
9881,1.0574047565460205
9882,1.1770445108413696
9883,1.1103018522262573
9884,1.2595276832580566
9885,0.9826108813285828
9886,1.0099632740020752
9887,1.1326311826705933
9888,0.9640723466873169
9889,1.2089000940322876
9890,1.1746081113815308
9891,1.0441632270812988
9892,1.066772699356079
9893,1.0857131481170654
9894,1.3105024099349976
9895,1.1566181182861328
9896,0.9912373423576355
9897,1.0404584407806396
9898,0.9378313422203064
9899,1.0908534526824951
9900,1.1271648406982422
9901,1.1718896627426147
9902,1.189131259918213
9903,1.1601308584213257
9904,1.2077752351760864
9905,1.0506986379623413
9906,1.2197256088256836
9907,1.165907621383667
9908,1.098647117614746
9909,1.158421516418457
9910,1.106482744216919
9911,0.9163839817047119
9912,0.9375563263893127
9913,1.0648934841156006
9914,1.2506895065307617
9915,1.2497745752334595
9916,1.0868359804153442
9917,1.0840187072753906
9918,1.2566263675689697
9919,1.050778865814209
9920,1.247464895248413
9921,1.0631937980651855
9922,1.0461931228637695
9923,1.237852692604065
9924,1.258020281791687
9925,1.2597222328186035
9926,1.0533593893051147
9927,1.2644901275634766
9928,1.139359951019287
9929,1.2686506509780884
9930,1.183287262916565
9931,1.1037015914916992
9932,1.2100423574447632
9933,1.2349401712417603
9934,1.1308856010437012
9935,1.3129892349243164
9936,1.0821119546890259
9937,1.0932493209838867
9938,1.2163012027740479
9939,1.181742548942566
9940,1.1462297439575195
9941,0.970171332359314
9942,1.1907495260238647
9943,1.192999005317688
9944,1.1972427368164062
9945,1.0601941347122192
9946,1.1507669687271118
9947,1.0658665895462036
9948,1.2024353742599487
9949,0.9890099763870239
9950,1.1129213571548462
9951,1.15754234790802
9952,1.1026370525360107
9953,1.209108829498291
9954,1.1940656900405884
9955,1.2042344808578491
9956,1.2451610565185547
9957,1.2404987812042236
9958,1.0295844078063965
9959,1.156510353088379
9960,1.1628624200820923
9961,1.189755916595459
9962,1.1797508001327515
9963,1.2556942701339722
9964,1.1203444004058838
9965,1.1193363666534424
9966,1.184760570526123
9967,1.08371901512146
9968,1.0533021688461304
9969,1.0503344535827637
9970,1.1103882789611816
9971,1.1306968927383423
9972,1.1895350217819214
9973,1.054073691368103
9974,1.1608613729476929
9975,1.0901212692260742
9976,1.1471649408340454
9977,1.2063753604888916
9978,1.0980098247528076
9979,1.1805609464645386
9980,1.2372103929519653
9981,1.165294885635376
9982,1.036760926246643
9983,1.160012125968933
9984,1.2876331806182861
9985,1.115000605583191
9986,1.228670358657837
9987,1.1884899139404297
9988,0.9335413575172424
9989,1.2541457414627075
9990,1.1331638097763062
9991,1.1972110271453857
9992,1.0357688665390015
9993,1.1332948207855225
9994,1.2182092666625977
9995,1.1116602420806885
9996,1.0500843524932861
9997,1.1542772054672241
9998,1.1827472448349
9999,1.1266082525253296
10000,1.2508927583694458
10001,0.9359727501869202
10002,1.2091960906982422
10003,1.1716485023498535
10004,0.9366694092750549
10005,1.263967514038086
10006,1.1848818063735962
10007,1.1176179647445679
10008,1.1397894620895386
10009,1.1986585855484009
10010,1.1849240064620972
10011,1.1920324563980103
10012,1.2376898527145386
10013,1.1175179481506348
10014,1.206506609916687
10015,1.194817066192627
10016,1.153821587562561
10017,1.2526041269302368
10018,1.1951810121536255
10019,1.0533801317214966
10020,1.0514112710952759
10021,1.08094322681427
10022,1.1829712390899658
10023,0.9470028877258301
10024,1.2369130849838257
10025,1.1711173057556152
10026,1.1076281070709229
10027,1.1640548706054688
10028,1.2609877586364746
10029,1.2222191095352173
10030,1.14773428440094
10031,1.2657157182693481
10032,1.1230874061584473
10033,1.0094584226608276
10034,1.2354192733764648
10035,1.1978400945663452
10036,1.2698262929916382
10037,1.1027886867523193
10038,1.196884036064148
10039,1.2505347728729248
10040,1.2039117813110352
10041,1.0076745748519897
10042,1.032326102256775
10043,1.2800370454788208
10044,1.0638501644134521
10045,1.1312388181686401
10046,1.2088156938552856
10047,1.0900382995605469
10048,1.0479496717453003
10049,1.1898587942123413
10050,1.089824914932251
10051,1.2062673568725586
10052,1.2488852739334106
10053,1.0247195959091187
10054,1.1123790740966797
10055,1.0223321914672852
10056,1.1084141731262207
10057,1.239310383796692
10058,1.0247784852981567
10059,1.2122029066085815
10060,1.2591837644577026
10061,1.0627821683883667
10062,1.1492338180541992
10063,1.1785966157913208
10064,1.0394397974014282
10065,1.1970351934432983
10066,1.1266831159591675
10067,0.8694342970848083
10068,1.0855872631072998
10069,1.1948565244674683
10070,1.272055983543396
10071,1.1668049097061157
10072,1.0036375522613525
10073,1.2208117246627808
10074,1.141513466835022
10075,1.0246946811676025
10076,1.190958857536316
10077,1.1396355628967285
10078,1.0385494232177734
10079,1.1558610200881958
10080,1.1039221286773682
10081,1.2278167009353638
10082,1.2231850624084473
10083,1.1840837001800537
10084,1.1366033554077148
10085,1.1375031471252441
10086,1.0241087675094604
10087,1.1689475774765015
10088,1.2310971021652222
10089,1.1783804893493652
10090,0.9820317029953003
10091,1.0560821294784546
10092,1.1877435445785522
10093,1.1747727394104004
10094,1.177097201347351
10095,1.0351264476776123
10096,1.1490095853805542
10097,1.1324443817138672
10098,1.0512678623199463
10099,0.9096740484237671
10100,1.193407654762268
10101,1.1905457973480225
10102,1.2446190118789673
10103,1.0763334035873413
10104,1.1685255765914917
10105,1.2059439420700073
10106,1.019140601158142
10107,1.1447103023529053
10108,1.080675482749939
10109,1.248311996459961
10110,1.12807297706604
10111,1.0400383472442627
10112,1.2188060283660889
10113,1.080014944076538
10114,1.2177249193191528
10115,1.272161841392517
10116,1.1228835582733154
10117,1.1119881868362427
10118,1.1544805765151978
10119,1.1142604351043701
10120,1.0727039575576782
10121,1.313113808631897
10122,1.1898106336593628
10123,1.184696912765503
10124,1.149523138999939
10125,1.1881433725357056
10126,0.9995367527008057
10127,1.3206008672714233
10128,1.2097115516662598
10129,1.178787112236023
10130,1.1510237455368042
10131,1.0527136325836182
10132,1.0995477437973022
10133,1.108676791191101
10134,1.1962934732437134
10135,1.0484424829483032
10136,1.1843093633651733
10137,1.0108006000518799
10138,1.1824733018875122
10139,1.0883853435516357
10140,1.0537221431732178
10141,1.1250114440917969
10142,0.973889946937561
10143,1.1221230030059814
10144,0.9719315767288208
10145,1.24281644821167
10146,0.9367591738700867
10147,0.9764081835746765
10148,1.0469237565994263
10149,1.1512119770050049
10150,1.1361595392227173
10151,1.08449387550354
10152,0.9872288107872009
10153,1.0773100852966309
10154,1.231436848640442
10155,1.1378705501556396
10156,1.1948297023773193
10157,1.146354079246521
10158,1.2866227626800537
10159,1.1044931411743164
10160,1.161249041557312
10161,1.0379998683929443
10162,1.0162618160247803
10163,1.0938621759414673
10164,1.1869362592697144
10165,1.128126621246338
10166,1.0641204118728638
10167,1.145081639289856
10168,1.2248830795288086
10169,1.123393177986145
10170,1.2068231105804443
10171,1.233573317527771
10172,1.1812478303909302
10173,1.1706622838974
10174,1.208172082901001
10175,1.1429725885391235
10176,1.0731548070907593
10177,1.0793061256408691
10178,0.9996781945228577
10179,1.2106012105941772
10180,1.0105232000350952
10181,0.9904369711875916
10182,1.0036147832870483
10183,1.0890817642211914
10184,1.1761102676391602
10185,1.1209648847579956
10186,1.2025988101959229
10187,1.2435797452926636
10188,1.1784253120422363
10189,1.1710668802261353
10190,1.1861213445663452
10191,1.1781704425811768
10192,1.0278128385543823
10193,1.1565525531768799
10194,1.1349233388900757
10195,1.1888976097106934
10196,1.2402806282043457
10197,1.0616602897644043
10198,1.2371658086776733
10199,1.0577208995819092
10200,1.2597112655639648
10201,1.2631292343139648
10202,1.1472108364105225
10203,1.178938865661621
10204,1.1028579473495483
10205,1.0193332433700562
10206,1.1368253231048584
10207,1.1767382621765137
10208,1.1011159420013428
10209,1.0642482042312622
10210,1.1217516660690308
10211,1.2648427486419678
10212,1.2143967151641846
10213,1.0343421697616577
10214,1.1755950450897217
10215,1.2196494340896606
10216,1.1246510744094849
10217,1.1616637706756592
10218,1.1750662326812744
10219,1.055222511291504
10220,1.1993671655654907
10221,1.2650655508041382
10222,1.235793113708496
10223,1.1116056442260742
10224,1.2019600868225098
10225,1.020817518234253
10226,1.163527011871338
10227,1.162962794303894
10228,1.1499178409576416
10229,1.2350363731384277
10230,1.1477571725845337
10231,1.041430115699768
10232,1.2004672288894653
10233,1.0067931413650513
10234,1.177206039428711
10235,1.2942651510238647
10236,1.1576110124588013
10237,1.204374074935913
10238,1.167868733406067
10239,1.1973774433135986
10240,1.232948899269104
10241,0.8494375944137573
10242,1.1975888013839722
10243,1.1485830545425415
10244,1.1962946653366089
10245,1.0661406517028809
10246,1.172206997871399
10247,1.0716699361801147
10248,1.110766053199768
10249,1.149832844734192
10250,1.2186331748962402
10251,1.2745767831802368
10252,1.0742037296295166
10253,0.9645991325378418
10254,1.062209129333496
10255,0.9739855527877808
10256,1.1166718006134033
10257,1.143354892730713
10258,1.0566048622131348
10259,1.1513969898223877
10260,1.174489974975586
10261,1.2254154682159424
10262,1.2219390869140625
10263,1.1595035791397095
10264,1.05509614944458
10265,1.210078239440918
10266,1.1894874572753906
10267,1.2105953693389893
10268,1.2529289722442627
10269,1.0910717248916626
10270,1.2276424169540405
10271,1.1698970794677734
10272,1.1465119123458862
10273,1.2398747205734253
10274,1.170582890510559
10275,1.1421804428100586
10276,1.219586968421936
10277,1.1708277463912964
10278,0.9141018986701965
10279,1.0924009084701538
10280,1.111484408378601
10281,1.2588396072387695
10282,1.2765480279922485
10283,1.1432186365127563
10284,1.2913615703582764
10285,1.1572861671447754
10286,1.1142126321792603
10287,1.1244150400161743
10288,1.177418828010559
10289,0.9746415019035339
10290,1.2091270685195923
10291,0.9930840134620667
10292,1.080564260482788
10293,1.1530150175094604
10294,1.2707598209381104
10295,0.9973958134651184
10296,1.1706898212432861
10297,1.0813575983047485
10298,1.1038941144943237
10299,1.3061549663543701
10300,1.079295039176941
10301,0.9793392419815063
10302,1.2322362661361694
10303,1.0862152576446533
10304,1.1906273365020752
10305,1.0288455486297607
10306,1.2258182764053345
10307,1.0372341871261597
10308,1.2231075763702393
10309,1.2489053010940552
10310,1.239126205444336
10311,1.079272747039795
10312,1.1951738595962524
10313,1.2190945148468018
10314,1.2186335325241089
10315,1.258381724357605
10316,1.0812039375305176
10317,1.0241408348083496
10318,1.2012205123901367
10319,1.1822822093963623
10320,1.0786024332046509
10321,1.013551950454712
10322,1.0837736129760742
10323,1.215630054473877
10324,1.1113464832305908
10325,1.174364686012268
10326,1.2649296522140503
10327,0.9698721170425415
10328,1.1922940015792847
10329,1.1208879947662354
10330,1.100228190422058
10331,1.1980557441711426
10332,1.1876869201660156
10333,0.8271899819374084
10334,1.1002308130264282
10335,1.2490408420562744
10336,1.1593552827835083
10337,1.1590429544448853
10338,1.2518688440322876
10339,1.1797302961349487
10340,1.0206371545791626
10341,1.2016956806182861
10342,1.1622982025146484
10343,1.2468774318695068
10344,1.115764856338501
10345,1.0900421142578125
10346,1.1216765642166138
10347,1.1781221628189087
10348,1.1652348041534424
10349,1.1378754377365112
10350,1.1782852411270142
10351,1.1187700033187866
10352,1.2358660697937012
10353,0.8824884295463562
10354,1.2338767051696777
10355,1.2693836688995361
10356,1.1133105754852295
10357,1.237596869468689
10358,1.1764532327651978
10359,1.268768072128296
10360,1.1376488208770752
10361,1.203445315361023
10362,1.0231072902679443
10363,1.2412644624710083
10364,1.030586838722229
10365,1.12788987159729
10366,1.302525281906128
10367,1.2775627374649048
10368,1.1020123958587646
10369,1.234355092048645
10370,1.13401460647583
10371,0.9599868059158325
10372,1.2402637004852295
10373,1.2345936298370361
10374,1.2432165145874023
10375,1.0755972862243652
10376,1.2314555644989014
10377,1.2114897966384888
10378,1.2022536993026733
10379,1.226041555404663
10380,1.0816453695297241
10381,1.0954999923706055
10382,1.133853793144226
10383,1.1345713138580322
10384,0.9557974338531494
10385,0.9806607365608215
10386,1.1692020893096924
10387,1.2335397005081177
10388,1.2160484790802002
10389,1.1616841554641724
10390,1.0947459936141968
10391,1.2073732614517212
10392,1.2302255630493164
10393,1.308374047279358
10394,1.2538740634918213
10395,1.1151808500289917
10396,1.283478021621704
10397,1.2264775037765503
10398,1.1888794898986816
10399,1.195836067199707
10400,1.2527238130569458
10401,1.0318700075149536
10402,1.2176107168197632
10403,1.2506600618362427
10404,1.1791937351226807
10405,1.12051260471344
10406,1.1596626043319702
10407,1.1009546518325806
10408,1.146107792854309
10409,1.2668014764785767
10410,1.2204171419143677
10411,1.1836293935775757
10412,1.2170865535736084
10413,1.2808605432510376
10414,0.9734861254692078
10415,1.2457926273345947
10416,1.2369998693466187
10417,1.0870733261108398
10418,1.2090532779693604
10419,1.19172203540802
10420,1.14850914478302
10421,1.0635254383087158
10422,1.2070090770721436
10423,1.017357587814331
10424,1.1437840461730957
10425,1.2214298248291016
10426,1.0840375423431396
10427,0.9986379146575928
10428,1.0687190294265747
10429,0.9521728754043579
10430,1.2919262647628784
10431,1.1692663431167603
10432,1.1306724548339844
10433,1.288174033164978
10434,1.1190460920333862
10435,1.2364639043807983
10436,1.2302751541137695
10437,1.1946688890457153
10438,1.2064555883407593
10439,1.0953757762908936
10440,1.1121312379837036
10441,1.2265610694885254
10442,1.2284355163574219
10443,1.0354042053222656
10444,0.9021596312522888
10445,1.2084041833877563
10446,1.275493860244751
10447,1.2370307445526123
10448,1.1536140441894531
10449,1.1380189657211304
10450,1.2434163093566895
10451,1.2260286808013916
10452,1.2389708757400513
10453,1.2162764072418213
10454,1.2501920461654663
10455,1.0928655862808228
10456,1.1978777647018433
10457,1.1045728921890259
10458,1.0465553998947144
10459,1.1308815479278564
10460,1.2316479682922363
10461,1.1549922227859497
10462,1.0326697826385498
10463,1.1163647174835205
10464,1.0178130865097046
10465,1.0630519390106201
10466,1.2174384593963623
10467,1.1621745824813843
10468,1.114022135734558
10469,1.1099927425384521
10470,1.2724347114562988
10471,1.1620702743530273
10472,1.2604953050613403
10473,0.9850397706031799
10474,1.0777395963668823
10475,1.0487377643585205
10476,1.0843315124511719
10477,1.1901912689208984
10478,1.1817823648452759
10479,1.184760332107544
10480,1.27629554271698
10481,1.1016185283660889
10482,1.225736141204834
10483,1.2354413270950317
10484,1.2182981967926025
10485,1.1277824640274048
10486,1.022041916847229
10487,1.2331925630569458
10488,1.1389329433441162
10489,1.221112847328186
10490,1.2029147148132324
10491,1.2414073944091797
10492,1.1603739261627197
10493,1.125243902206421
10494,1.2233586311340332
10495,1.145891547203064
10496,1.057437777519226
10497,1.2696231603622437
10498,1.1086221933364868
10499,1.1284462213516235
10500,1.1042566299438477
10501,1.2287119626998901
10502,1.1564265489578247
10503,1.153268814086914
10504,1.078294038772583
10505,1.102815866470337
10506,1.115256905555725
10507,1.1237119436264038
10508,1.0865308046340942
10509,1.0132168531417847
10510,1.1405614614486694
10511,0.9758410453796387
10512,1.1177301406860352
10513,1.1855390071868896
10514,1.1767730712890625
10515,1.0954307317733765
10516,1.1146939992904663
10517,1.17704439163208
10518,0.9299018383026123
10519,1.1054056882858276
10520,1.1836392879486084
10521,1.195267677307129
10522,1.0264438390731812
10523,1.1112488508224487
10524,1.0764093399047852
10525,1.1987576484680176
10526,1.071877121925354
10527,1.0703120231628418
10528,1.14726722240448
10529,1.1234594583511353
10530,1.3100528717041016
10531,0.8837836980819702
10532,1.1464918851852417
10533,1.1752519607543945
10534,1.1001609563827515
10535,1.136709451675415
10536,0.9909294247627258
10537,1.067000389099121
10538,1.1052954196929932
10539,1.0526105165481567
10540,1.1597639322280884
10541,1.2626906633377075
10542,1.1679775714874268
10543,1.139968752861023
10544,1.2316384315490723
10545,1.0980180501937866
10546,1.102420449256897
10547,1.1813247203826904
10548,1.0946528911590576
10549,1.3163257837295532
10550,1.184012532234192
10551,1.1327942609786987
10552,1.0799936056137085
10553,1.1686742305755615
10554,0.9422497153282166
10555,0.9966521263122559
10556,1.2445688247680664
10557,0.9915397763252258
10558,1.093812346458435
10559,1.0672920942306519
10560,1.1544439792633057
10561,1.145473837852478
10562,1.1296203136444092
10563,1.1685059070587158
10564,1.211105227470398
10565,1.2058063745498657
10566,1.0098421573638916
10567,1.198983907699585
10568,1.174818754196167
10569,1.2224764823913574
10570,1.238432765007019
10571,1.2193812131881714
10572,1.0835548639297485
10573,1.1966209411621094
10574,1.2221934795379639
10575,1.1032963991165161
10576,1.2134325504302979
10577,1.0691322088241577
10578,1.162511944770813
10579,1.1822575330734253
10580,1.1602802276611328
10581,1.0769386291503906
10582,1.1750913858413696
10583,1.2337411642074585
10584,0.9131004810333252
10585,1.1728123426437378
10586,1.2426038980484009
10587,1.0016027688980103
10588,1.1917954683303833
10589,1.1108381748199463
10590,1.1898802518844604
10591,1.280003547668457
10592,1.2476401329040527
10593,1.1978660821914673
10594,1.137691617012024
10595,1.1818873882293701
10596,1.1020187139511108
10597,1.1799519062042236
10598,0.9264974594116211
10599,1.194123387336731
10600,0.9712454676628113
10601,1.052811861038208
10602,1.1661549806594849
10603,1.2073653936386108
10604,1.168117642402649
10605,1.0874134302139282
10606,1.1236642599105835
10607,0.9055123329162598
10608,1.1135002374649048
10609,1.059386134147644
10610,0.9011041522026062
10611,1.2089529037475586
10612,1.2004910707473755
10613,1.2096997499465942
10614,1.1746387481689453
10615,1.1414450407028198
10616,1.044594645500183
10617,1.2446119785308838
10618,1.187683343887329
10619,1.1840333938598633
10620,1.2021307945251465
10621,1.227609395980835
10622,1.0137274265289307
10623,0.9634296298027039
10624,1.04184889793396
10625,0.9306752681732178
10626,1.1310182809829712
10627,1.0620496273040771
10628,1.1503424644470215
10629,1.0133041143417358
10630,1.1415793895721436
10631,1.2559101581573486
10632,1.1397541761398315
10633,1.188762903213501
10634,1.164322018623352
10635,1.1036036014556885
10636,1.2103523015975952
10637,0.9908902049064636
10638,1.0715326070785522
10639,1.0559712648391724
10640,1.1883059740066528
10641,1.0575973987579346
10642,1.1312662363052368
10643,1.1684188842773438
10644,1.109473705291748
10645,0.9051620364189148
10646,1.2677335739135742
10647,1.1998175382614136
10648,1.2127119302749634
10649,1.040892481803894
10650,1.1935395002365112
10651,1.2850699424743652
10652,1.2608636617660522
10653,1.1312187910079956
10654,1.1176382303237915
10655,1.1719664335250854
10656,1.1911513805389404
10657,1.2197773456573486
10658,1.0649378299713135
10659,1.0339934825897217
10660,1.205991506576538
10661,1.0986902713775635
10662,1.026594877243042
10663,1.0754597187042236
10664,1.1270031929016113
10665,1.2317047119140625
10666,1.13264000415802
10667,1.0275700092315674
10668,1.1612623929977417
10669,1.1932848691940308
10670,1.0884318351745605
10671,1.2406054735183716
10672,1.189244031906128
10673,1.1331169605255127
10674,1.0530019998550415
10675,1.0974842309951782
10676,1.1791481971740723
10677,1.1205304861068726
10678,1.2494148015975952
10679,1.120216727256775
10680,1.2054259777069092
10681,1.0485813617706299
10682,1.2350313663482666
10683,1.1963883638381958
10684,1.076195478439331
10685,1.218735933303833
10686,1.1242790222167969
10687,1.237462043762207
10688,1.23110032081604
10689,1.2008126974105835
10690,1.0748263597488403
10691,1.1972054243087769
10692,1.2348772287368774
10693,1.1792997121810913
10694,1.057981014251709
10695,1.2039436101913452
10696,1.2241730690002441
10697,0.9181758165359497
10698,1.1747322082519531
10699,0.9805823564529419
10700,1.1597843170166016
10701,1.0849871635437012
10702,0.9881612658500671
10703,1.0989298820495605
10704,1.0699284076690674
10705,0.9622069001197815
10706,0.9647213220596313
10707,1.061180830001831
10708,1.0749526023864746
10709,1.2847801446914673
10710,1.2606275081634521
10711,1.1216951608657837
10712,1.2088757753372192
10713,1.1297041177749634
10714,1.0892726182937622
10715,1.2485109567642212
10716,0.9978797435760498
10717,1.1093347072601318
10718,1.0520411729812622
10719,1.128223180770874
10720,1.0688591003417969
10721,1.1284347772598267
10722,1.181699514389038
10723,1.1430350542068481
10724,1.0800971984863281
10725,1.2125191688537598
10726,1.1850662231445312
10727,1.2745963335037231
10728,0.9917272329330444
10729,1.1593531370162964
10730,1.0462456941604614
10731,1.176637053489685
10732,1.1779797077178955
10733,1.230007290840149
10734,1.2492470741271973
10735,1.0636003017425537
10736,0.8864284157752991
10737,0.916502833366394
10738,1.0347011089324951
10739,1.158633828163147
10740,1.1235322952270508
10741,1.031001091003418
10742,1.2272201776504517
10743,1.0805960893630981
10744,0.9245965480804443
10745,1.1957334280014038
10746,1.1739336252212524
10747,0.8999015688896179
10748,0.9959628582000732
10749,1.0445526838302612
10750,1.2242511510849
10751,1.0801392793655396
10752,1.050701379776001
10753,1.0700767040252686
10754,1.237804889678955
10755,1.1338229179382324
10756,1.247707724571228
10757,1.1378532648086548
10758,1.2317548990249634
10759,1.1705975532531738
10760,1.0517528057098389
10761,1.2516632080078125
10762,1.1529525518417358
10763,1.045446515083313
10764,1.137036919593811
10765,1.2761954069137573
10766,1.1988723278045654
10767,1.0711076259613037
10768,1.2399464845657349
10769,1.1931147575378418
10770,1.1791417598724365
10771,0.9908491373062134
10772,1.012531042098999
10773,1.1863504648208618
10774,0.8211172819137573
10775,1.2655668258666992
10776,1.110858678817749
10777,1.0805819034576416
10778,1.0760481357574463
10779,0.9781736731529236
10780,0.9833856225013733
10781,1.3032572269439697
10782,1.199916958808899
10783,1.091400146484375
10784,1.209053635597229
10785,1.196905255317688
10786,1.1524776220321655
10787,1.0180643796920776
10788,1.2439255714416504
10789,1.1747782230377197
10790,1.187981367111206
10791,1.2062273025512695
10792,1.169366717338562
10793,1.022430181503296
10794,1.1745238304138184
10795,1.263202428817749
10796,1.0486170053482056
10797,1.088006615638733
10798,0.9623816609382629
10799,1.209598183631897
10800,1.280863642692566
10801,1.2266814708709717
10802,1.2059444189071655
10803,1.1923288106918335
10804,1.1795319318771362
10805,1.1168016195297241
10806,1.043083667755127
10807,1.2382656335830688
10808,1.2451281547546387
10809,1.1377028226852417
10810,1.1354739665985107
10811,1.174456238746643
10812,1.0867679119110107
10813,1.0455563068389893
10814,0.9029244780540466
10815,1.1901379823684692
10816,1.0827243328094482
10817,1.0398162603378296
10818,1.214288592338562
10819,1.1648668050765991
10820,1.2127209901809692
10821,1.2166348695755005
10822,1.2479084730148315
10823,1.2653303146362305
10824,1.2400470972061157
10825,0.9945680499076843
10826,0.9387362003326416
10827,1.1697660684585571
10828,1.0928199291229248
10829,1.1059751510620117
10830,1.1542906761169434
10831,1.216520071029663
10832,1.2474840879440308
10833,1.0036877393722534
10834,1.1893032789230347
10835,1.1020280122756958
10836,1.1527647972106934
10837,1.2047580480575562
10838,0.8942199349403381
10839,1.2172099351882935
10840,1.083868384361267
10841,1.1704902648925781
10842,1.215258002281189
10843,1.1507161855697632
10844,1.0117578506469727
10845,1.2440078258514404
10846,1.2411551475524902
10847,1.2190287113189697
10848,1.0616724491119385
10849,1.1525951623916626
10850,1.2596328258514404
10851,1.1926435232162476
10852,1.0374845266342163
10853,1.2181578874588013
10854,1.122700810432434
10855,1.1385282278060913
10856,1.262438416481018
10857,1.136954426765442
10858,1.1714500188827515
10859,1.0654680728912354
10860,1.1621966361999512
10861,1.2786468267440796
10862,1.0242385864257812
10863,1.0339860916137695
10864,1.043527364730835
10865,1.2006440162658691
10866,1.0336880683898926
10867,1.2363978624343872
10868,1.1372703313827515
10869,1.2115963697433472
10870,1.1915749311447144
10871,1.0175247192382812
10872,1.2328296899795532
10873,1.187522053718567
10874,1.1605172157287598
10875,1.0473604202270508
10876,1.2659626007080078
10877,1.0165605545043945
10878,0.9960334897041321
10879,1.22476327419281
10880,1.147486925125122
10881,1.1947813034057617
10882,1.0781159400939941
10883,1.1985448598861694
10884,1.1845600605010986
10885,1.2526965141296387
10886,1.2281190156936646
10887,1.0242608785629272
10888,1.0013116598129272
10889,1.171277642250061
10890,1.1150850057601929
10891,1.2161226272583008
10892,1.1751922369003296
10893,1.1249018907546997
10894,1.121493935585022
10895,1.12424635887146
10896,1.1513185501098633
10897,1.2531282901763916
10898,1.248637318611145
10899,1.0868868827819824
10900,1.0988898277282715
10901,1.1753641366958618
10902,1.1568562984466553
10903,1.1247764825820923
10904,1.1755293607711792
10905,1.1016463041305542
10906,1.2321457862854004
10907,0.9869357347488403
10908,1.1070259809494019
10909,1.1204017400741577
10910,1.1627277135849
10911,1.2079579830169678
10912,0.8866037130355835
10913,0.9893055558204651
10914,1.1782644987106323
10915,1.0671974420547485
10916,1.2409944534301758
10917,0.9878413081169128
10918,1.1632462739944458
10919,1.0528461933135986
10920,1.1450724601745605
10921,1.1882227659225464
10922,1.0765889883041382
10923,1.1058974266052246
10924,1.2255582809448242
10925,1.2797255516052246
10926,1.2034646272659302
10927,1.035789132118225
10928,0.9650442600250244
10929,1.118730902671814
10930,0.9136813879013062
10931,1.1271156072616577
10932,1.2047516107559204
10933,0.9923087954521179
10934,1.2353750467300415
10935,1.095307469367981
10936,1.0804997682571411
10937,1.249367356300354
10938,1.0772883892059326
10939,1.1364357471466064
10940,1.2262730598449707
10941,1.1828584671020508
10942,0.8587145209312439
10943,1.2474550008773804
10944,1.1690001487731934
10945,1.2076317071914673
10946,1.0314970016479492
10947,1.16721773147583
10948,1.1014219522476196
10949,0.9438342452049255
10950,1.0411847829818726
10951,1.0886770486831665
10952,0.9938039779663086
10953,1.2863153219223022
10954,1.0707836151123047
10955,1.1204429864883423
10956,1.193361759185791
10957,1.126920223236084
10958,1.068929672241211
10959,1.191419005393982
10960,1.0956376791000366
